Count,Unit Format 1,Carry Fee Percentage,SQ FT,Year,Carrying Charge,NCB Loan,2019 One Time SA,2022 SA #1,2022 SA #1 
5956,S0537,0.00208142,807,2015,738,null,null,null,TBD
5957,S0538,0.00208142,807,2015,738,null,null,null,TBD
5958,S0549,0.00208142,807,2015,738,null,null,null,TBD
5959,S0626,0.00208142,807,2015,738,null,null,null,TBD
5960,S0637,0.00208142,807,2015,738,null,null,null,TBD
5961,S0638,0.00208142,807,2015,738,null,null,null,TBD
5962,S0649,0.00208142,807,2015,738,null,null,null,TBD
5963,S0726,0.00208142,807,2015,738,null,null,null,TBD
5964,S0737,0.00208142,807,2015,738,null,null,null,TBD
5965,S0738,0.00208142,807,2015,738,null,null,null,TBD
5966,S0749,0.00208142,807,2015,738,null,null,null,TBD
5967,S0826,0.00208142,807,2015,738,null,null,null,TBD
5968,S0837,0.00208142,807,2015,738,null,null,null,TBD
5969,S0838,0.00208142,807,2015,738,null,null,null,TBD
5970,S0849,0.00208142,807,2015,738,null,null,null,TBD
5971,N0102,0.001129677,426,2015,400,null,null,null,TBD
5972,N0105,0.001129677,426,2015,400,null,null,null,TBD
5973,N0108,0.001129677,426,2015,400,null,null,null,TBD
5974,N0111,0.001129677,426,2015,400,null,null,null,TBD
5975,N0115,0.001129677,426,2015,400,null,null,null,TBD
5976,N0124,0.001129677,426,2015,400,null,null,null,TBD
5977,N0202,0.001129677,426,2015,400,null,null,null,TBD
5978,N0205,0.001129677,426,2015,400,null,null,null,TBD
5979,N0208,0.001129677,426,2015,400,null,null,null,TBD
5980,N0211,0.001129677,426,2015,400,null,null,null,TBD
5981,N0215,0.001129677,426,2015,400,null,null,null,TBD
5982,N0224,0.001129677,426,2015,400,null,null,null,TBD
5983,N0302,0.001129677,426,2015,400,null,null,null,TBD
5984,N0305,0.001129677,426,2015,400,null,null,null,TBD
5985,N0308,0.001129677,426,2015,400,null,null,null,TBD
5986,N0311,0.001129677,426,2015,400,null,null,null,TBD
5987,N0315,0.001129677,426,2015,400,null,null,null,TBD
5988,N0324,0.001129677,426,2015,400,null,null,null,TBD
5989,N0402,0.001129677,426,2015,400,null,null,null,TBD
5990,N0405,0.001129677,426,2015,400,null,null,null,TBD
5991,N0408,0.001129677,426,2015,400,null,null,null,TBD
5992,N0411,0.001129677,426,2015,400,null,null,null,TBD
5993,N0415,0.001129677,426,2015,400,null,null,null,TBD
5994,N0424,0.001129677,426,2015,400,null,null,null,TBD
5995,N0502,0.001129677,426,2015,400,null,null,null,TBD
5996,N0505,0.001129677,426,2015,400,null,null,null,TBD
5997,N0508,0.001129677,426,2015,400,null,null,null,TBD
5998,N0511,0.001129677,426,2015,400,null,null,null,TBD
5999,N0515,0.001129677,426,2015,400,null,null,null,TBD
6000,N0524,0.001129677,426,2015,400,null,null,null,TBD
6001,N0602,0.001129677,426,2015,400,null,null,null,TBD
6002,N0605,0.001129677,426,2015,400,null,null,null,TBD
6003,N0608,0.001129677,426,2015,400,null,null,null,TBD
6004,N0611,0.001129677,426,2015,400,null,null,null,TBD
6005,N0615,0.001129677,426,2015,400,null,null,null,TBD
6006,N0624,0.001129677,426,2015,400,null,null,null,TBD
6007,N0702,0.001129677,426,2015,400,null,null,null,TBD
6008,N0705,0.001129677,426,2015,400,null,null,null,TBD
6009,N0708,0.001129677,426,2015,400,null,null,null,TBD
6010,N0711,0.001129677,426,2015,400,null,null,null,TBD
6011,N0715,0.001129677,426,2015,400,null,null,null,TBD
6012,N0724,0.001129677,426,2015,400,null,null,null,TBD
6013,N0802,0.001129677,426,2015,400,null,null,null,TBD
6014,N0805,0.001129677,426,2015,400,null,null,null,TBD
6015,N0808,0.001129677,426,2015,400,null,null,null,TBD
6016,N0811,0.001129677,426,2015,400,null,null,null,TBD
6017,N0815,0.001129677,426,2015,400,null,null,null,TBD
6018,N0824,0.001129677,426,2015,400,null,null,null,TBD
6019,S0127,0.001129677,426,2015,400,null,null,null,TBD
6020,S0130,0.001129677,426,2015,400,null,null,null,TBD
6021,S0133,0.001129677,426,2015,400,null,null,null,TBD
6022,S0136,0.001129677,426,2015,400,null,null,null,TBD
6023,S0139,0.001129677,426,2015,400,null,null,null,TBD
6024,S0142,0.001129677,426,2015,400,null,null,null,TBD
6025,S0145,0.001129677,426,2015,400,null,null,null,TBD
6026,S0148,0.001129677,426,2015,400,null,null,null,TBD
6027,S0227,0.001129677,426,2015,400,null,null,null,TBD
6028,S0230,0.001129677,426,2015,400,null,null,null,TBD
6029,S0233,0.001129677,426,2015,400,null,null,null,TBD
6030,S0236,0.001129677,426,2015,400,null,null,null,TBD
6031,S0239,0.001129677,426,2015,400,null,null,null,TBD
6032,S0242,0.001129677,426,2015,400,null,null,null,TBD
6033,S0245,0.001129677,426,2015,400,null,null,null,TBD
6034,S0248,0.001129677,426,2015,400,null,null,null,TBD
6035,S0327,0.001129677,426,2015,400,null,null,null,TBD
6036,S0330,0.001129677,426,2015,400,null,null,null,TBD
6037,S0333,0.001129677,426,2015,400,null,null,null,TBD
6038,S0336,0.001129677,426,2015,400,null,null,null,TBD
6039,S0339,0.001129677,426,2015,400,null,null,null,TBD
6040,S0342,0.001129677,426,2015,400,null,null,null,TBD
6041,S0345,0.001129677,426,2015,400,null,null,null,TBD
6042,S0348,0.001129677,426,2015,400,null,null,null,TBD
6043,S0427,0.001129677,426,2015,400,null,null,null,TBD
6044,S0430,0.001129677,426,2015,400,null,null,null,TBD
6045,S0433,0.001129677,426,2015,400,null,null,null,TBD
6046,S0436,0.001129677,426,2015,400,null,null,null,TBD
6047,S0439,0.001129677,426,2015,400,null,null,null,TBD
6048,S0442,0.001129677,426,2015,400,null,null,null,TBD
6049,S0445,0.001129677,426,2015,400,null,null,null,TBD
6050,S0448,0.001129677,426,2015,400,null,null,null,TBD
6051,S0527,0.001129677,426,2015,400,null,null,null,TBD
6052,S0530,0.001129677,426,2015,400,null,null,null,TBD
6053,S0533,0.001129677,426,2015,400,null,null,null,TBD
6054,S0536,0.001129677,426,2015,400,null,null,null,TBD
6055,S0539,0.001129677,426,2015,400,null,null,null,TBD
6056,S0542,0.001129677,426,2015,400,null,null,null,TBD
6057,S0545,0.001129677,426,2015,400,null,null,null,TBD
6058,S0548,0.001129677,426,2015,400,null,null,null,TBD
6059,S0627,0.001129677,426,2015,400,null,null,null,TBD
6060,S0630,0.001129677,426,2015,400,null,null,null,TBD
6061,S0633,0.001129677,426,2015,400,null,null,null,TBD
6062,S0636,0.001129677,426,2015,400,null,null,null,TBD
6063,S0639,0.001129677,426,2015,400,null,null,null,TBD
6064,S0642,0.001129677,426,2015,400,null,null,null,TBD
6065,S0645,0.001129677,426,2015,400,null,null,null,TBD
6066,S0648,0.001129677,426,2015,400,null,null,null,TBD
6067,S0727,0.001129677,426,2015,400,null,null,null,TBD
6068,S0730,0.001129677,426,2015,400,null,null,null,TBD
6069,S0733,0.001129677,426,2015,400,null,null,null,TBD
6070,S0736,0.001129677,426,2015,400,null,null,null,TBD
6071,S0739,0.001129677,426,2015,400,null,null,null,TBD
6072,S0742,0.001129677,426,2015,400,null,null,null,TBD
6073,S0745,0.001129677,426,2015,400,null,null,null,TBD
6074,S0748,0.001129677,426,2015,400,null,null,null,TBD
6075,S0827,0.001129677,426,2015,400,null,null,null,TBD
6076,S0830,0.001129677,426,2015,400,null,null,null,TBD
6077,S0833,0.001129677,426,2015,400,null,null,null,TBD
6078,S0836,0.001129677,426,2015,400,null,null,null,TBD
6079,S0839,0.001129677,426,2015,400,null,null,null,TBD
6080,S0842,0.001129677,426,2015,400,null,null,null,TBD
6081,S0845,0.001129677,426,2015,400,null,null,null,TBD
6082,S0848,0.001129677,426,2015,400,null,null,null,TBD
6083,T1320,0.002139352,1287,2015,757,null,null,null,TBD
6084,T1324,0.002139352,1287,2015,757,null,null,null,TBD
6085,T1338,0.002139352,1287,2015,757,null,null,null,TBD
6086,T1340,0.002139352,1287,2015,757,null,null,null,TBD
6087,T1346,0.002139352,1287,2015,757,null,null,null,TBD
6088,T1348,0.002139352,1287,2015,757,null,null,null,TBD
6089,T290,0.002139352,1287,2015,757,null,null,null,TBD
6090,T300,0.002139352,1287,2015,757,null,null,null,TBD
6091,T302,0.002139352,1287,2015,757,null,null,null,TBD
6092,T304,0.002139352,1287,2015,757,null,null,null,TBD
6093,T310,0.002139352,1287,2015,757,null,null,null,TBD
6094,T312,0.002139352,1287,2015,757,null,null,null,TBD
6095,T374,0.002139352,1287,2015,757,null,null,null,TBD
6096,T378,0.002139352,1287,2015,757,null,null,null,TBD
6097,T1318,0.002793157,1625,2015,989,null,null,null,TBD
6098,T1326,0.002793157,1625,2015,989,null,null,null,TBD
6099,T1332,0.002793157,1625,2015,989,null,null,null,TBD
6100,T1334,0.002793157,1625,2015,989,null,null,null,TBD
6101,T1342,0.002793157,1625,2015,989,null,null,null,TBD
6102,T1336,0.002793157,1625,2015,989,null,null,null,TBD
6103,T1344,0.002793157,1625,2015,989,null,null,null,TBD
6104,T1350,0.002793157,1625,2015,989,null,null,null,TBD
6105,T1352,0.002793157,1625,2015,989,null,null,null,TBD
6106,T1354,0.002793157,1625,2015,989,null,null,null,TBD
6107,T288,0.002793157,1625,2015,989,null,null,null,TBD
6108,T292,0.002793157,1625,2015,989,null,null,null,TBD
6109,T298,0.002793157,1625,2015,989,null,null,null,TBD
6110,T306,0.002793157,1625,2015,989,null,null,null,TBD
6111,T308,0.002793157,1625,2015,989,null,null,null,TBD
6112,T314,0.002793157,1625,2015,989,null,null,null,TBD
6113,T372,0.002793157,1625,2015,989,null,null,null,TBD
6114,T380,0.002793157,1625,2015,989,null,null,null,TBD
6115,T1360,0.003041438,1665,2015,1076,null,null,null,TBD
6116,T1366,0.003041438,1665,2015,1076,null,null,null,TBD
6117,T341,0.003041438,1665,2015,1076,null,null,null,TBD
6118,T335,0.003041438,1665,2015,1076,null,null,null,TBD
6119,T344,0.003041438,1665,2015,1076,null,null,null,TBD
6120,T346,0.003041438,1665,2015,1076,null,null,null,TBD
6121,T348,0.003041438,1665,2015,1076,null,null,null,TBD
6122,T350,0.003041438,1665,2015,1076,null,null,null,TBD
6123,T361,0.003041438,1665,2015,1076,null,null,null,TBD
6124,T360,0.003041438,1665,2015,1076,null,null,null,TBD
6125,T362,0.003041438,1665,2015,1076,null,null,null,TBD
6126,T1302,0.003041438,1665,2015,1076,null,null,null,TBD
6127,T1304,0.003041438,1665,2015,1076,null,null,null,TBD
6128,T1310,0.003041438,1665,2015,1076,null,null,null,TBD
6129,T1312,0.003041438,1665,2015,1076,null,null,null,TBD
6130,T1372,0.003041438,1665,2015,1076,null,null,null,TBD
6131,T1382,0.003041438,1665,2015,1076,null,null,null,TBD
6132,T320,0.003041438,1665,2015,1076,null,null,null,TBD
6133,T322,0.003041438,1665,2015,1076,null,null,null,TBD
6134,T328,0.003041438,1665,2015,1076,null,null,null,TBD
6135,T330,0.003041438,1665,2015,1076,null,null,null,TBD
6136,T336,0.003041438,1665,2015,1076,null,null,null,TBD
6137,T338,0.003041438,1665,2015,1076,null,null,null,TBD
6138,T349,0.003041438,1665,2015,1076,null,null,null,TBD
6139,T351,0.003041438,1665,2015,1076,null,null,null,TBD
6140,T363,0.003041438,1665,2015,1076,null,null,null,TBD
6141,T371,0.003041438,1665,2015,1076,null,null,null,TBD
6142,T373,0.003041438,1665,2015,1076,null,null,null,TBD
6143,T379,0.003041438,1665,2015,1076,null,null,null,TBD
6144,T381,0.003041438,1665,2015,1076,null,null,null,TBD
6145,T386,0.003041438,1665,2015,1076,null,null,null,TBD
6146,T387,0.003041438,1665,2015,1076,null,null,null,TBD
6147,T388,0.003041438,1665,2015,1076,null,null,null,TBD
6148,T394,0.003041438,1665,2015,1076,null,null,null,TBD
6149,T396,0.003041438,1665,2015,1076,null,null,null,TBD
6150,T397,0.003041438,1665,2015,1076,null,null,null,TBD
6151,T1306,0.002602809,1266,2015,922,null,null,null,TBD
6152,T1308,0.002602809,1266,2015,922,null,null,null,TBD
6153,T1362,0.002602809,1266,2015,922,null,null,null,TBD
6154,T1364,0.002602809,1266,2015,922,null,null,null,TBD
6155,T1374,0.002602809,1266,2015,922,null,null,null,TBD
6156,T1376,0.002602809,1266,2015,922,null,null,null,TBD
6157,T1378,0.002602809,1266,2015,922,null,null,null,TBD
6158,T1380,0.002602809,1266,2015,922,null,null,null,TBD
6159,T324,0.002602809,1266,2015,922,null,null,null,TBD
6160,T326,0.002602809,1266,2015,922,null,null,null,TBD
6161,T332,0.002602809,1266,2015,922,null,null,null,TBD
6162,T334,0.002602809,1266,2015,922,null,null,null,TBD
6163,T337,0.002602809,1266,2015,922,null,null,null,TBD
6164,T339,0.002602809,1266,2015,922,null,null,null,TBD
6165,T347,0.002602809,1266,2015,922,null,null,null,TBD
6166,T352,0.002602809,1266,2015,922,null,null,null,TBD
6167,T353,0.002602809,1266,2015,922,null,null,null,TBD
6168,T354,0.002602809,1266,2015,922,null,null,null,TBD
6169,T355,0.002602809,1266,2015,922,null,null,null,TBD
6170,T356,0.002602809,1266,2015,922,null,null,null,TBD
6171,T357,0.002602809,1266,2015,922,null,null,null,TBD
6172,T358,0.002602809,1266,2015,922,null,null,null,TBD
6173,T359,0.002602809,1266,2015,922,null,null,null,TBD
6174,T364,0.002602809,1266,2015,922,null,null,null,TBD
6175,T365,0.002602809,1266,2015,922,null,null,null,TBD
6176,T366,0.002602809,1266,2015,922,null,null,null,TBD
6177,T375,0.002602809,1266,2015,922,null,null,null,TBD
6178,T377,0.002602809,1266,2015,922,null,null,null,TBD
6179,T390,0.002602809,1266,2015,922,null,null,null,TBD
6180,T391,0.002602809,1266,2015,922,null,null,null,TBD
6181,T392,0.002602809,1266,2015,922,null,null,null,TBD
6182,T393,0.002602809,1266,2015,922,null,null,null,TBD
6183,T389,0.002602809,1266,2015,922,null,null,null,TBD
6184,T395,0.002602809,1266,2015,922,null,null,null,TBD
6185,T1322,0.002139352,1287,2015,757,null,null,null,TBD
6186,T376,0.002139352,1287,2015,757,null,null,null,TBD
6187,T382,0.002875918,1665,2015,1018,null,null,null,TBD
6188,T1316,0.002875918,1665,2015,1018,null,null,null,TBD
6189,T1328,0.002875918,1665,2015,1018,null,null,null,TBD
6190,T296,0.002875918,1665,2015,1018,null,null,null,TBD
6191,T316,0.002875918,1665,2015,1018,null,null,null,TBD
6192,T370,0.002875918,1665,2015,1018,null,null,null,TBD
6193,T1330,0.002627637,1500,2015,931,null,null,null,TBD
6194,T286,0.002627637,1500,2015,931,null,null,null,TBD
6195,T294,0.002627637,1500,2015,931,null,null,null,TBD
6196,T1356,0.002627637,1500,2015,931,null,null,null,TBD
6197,T1370,0.003124198,1665,2015,1106,null,null,null,TBD
6198,T1384,0.003124198,1665,2015,1106,null,null,null,TBD
6199,T385,0.003124198,1665,2015,1106,null,null,null,TBD
6200,T399,0.003124198,1665,2015,1106,null,null,null,TBD
6201,T1300,0.002817985,1665,2015,997,null,null,null,TBD
6202,T1314,0.002817985,1665,2015,997,null,null,null,TBD
6203,T1358,0.002817985,1665,2015,997,null,null,null,TBD
6204,T1368,0.002817985,1665,2015,997,null,null,null,TBD
6205,T318,0.002817985,1665,2015,997,null,null,null,TBD
6206,T333,0.002817985,1665,2015,997,null,null,null,TBD
6207,T340,0.002817985,1665,2015,997,null,null,null,TBD
6208,T342,0.002817985,1665,2015,997,null,null,null,TBD
6209,T343,0.002817985,1665,2015,997,null,null,null,TBD
6210,T345,0.002817985,1665,2015,997,null,null,null,TBD
6211,T367,0.002817985,1665,2015,997,null,null,null,TBD
6212,T368,0.002817985,1665,2015,997,null,null,null,TBD
6213,T369,0.002817985,1665,2015,997,null,null,null,TBD
6214,T383,0.002817985,1665,2015,997,null,null,null,TBD
6215,T384,0.002817985,1665,2015,997,null,null,null,TBD
6216,T398,0.002817985,1665,2015,997,null,null,null,TBD
6217,N0103,0.001725551,590,2016,657.2527,null,null,null,TBD
6218,N0104,0.001725551,590,2016,657.2527,null,null,null,TBD
6219,N0109,0.001725551,590,2016,657.2527,null,null,null,TBD
6220,N0110,0.001725551,590,2016,657.2527,null,null,null,TBD
6221,N0116,0.001725551,590,2016,657.2527,null,null,null,TBD
6222,N0123,0.001725551,590,2016,657.2527,null,null,null,TBD
6223,N0203,0.001725551,590,2016,657.2527,null,null,null,TBD
6224,N0204,0.001725551,590,2016,657.2527,null,null,null,TBD
6225,N0209,0.001725551,590,2016,657.2527,null,null,null,TBD
6226,N0210,0.001725551,590,2016,657.2527,null,null,null,TBD
6227,N0216,0.001725551,590,2016,657.2527,null,null,null,TBD
6228,N0223,0.001725551,590,2016,657.2527,null,null,null,TBD
6229,N0303,0.001725551,590,2016,657.2527,null,null,null,TBD
6230,N0304,0.001725551,590,2016,657.2527,null,null,null,TBD
6231,N0309,0.001725551,590,2016,657.2527,null,null,null,TBD
6232,N0310,0.001725551,590,2016,657.2527,null,null,null,TBD
6233,N0316,0.001725551,590,2016,657.2527,null,null,null,TBD
6234,N0323,0.001725551,590,2016,657.2527,null,null,null,TBD
6235,N0403,0.001725551,590,2016,657.2527,null,null,null,TBD
6236,N0404,0.001725551,590,2016,657.2527,null,null,null,TBD
6237,N0409,0.001725551,590,2016,657.2527,null,null,null,TBD
6238,N0410,0.001725551,590,2016,657.2527,null,null,null,TBD
6239,N0416,0.001725551,590,2016,657.2527,null,null,null,TBD
6240,N0423,0.001725551,590,2016,657.2527,null,null,null,TBD
6241,N0503,0.001725551,590,2016,657.2527,null,null,null,TBD
6242,N0504,0.001725551,590,2016,657.2527,null,null,null,TBD
6243,N0509,0.001725551,590,2016,657.2527,null,null,null,TBD
6244,N0510,0.001725551,590,2016,657.2527,null,null,null,TBD
6245,N0516,0.001725551,590,2016,657.2527,null,null,null,TBD
6246,N0523,0.001725551,590,2016,657.2527,null,null,null,TBD
6247,N0603,0.001725551,590,2016,657.2527,null,null,null,TBD
6248,N0604,0.001725551,590,2016,657.2527,null,null,null,TBD
6249,N0609,0.001725551,590,2016,657.2527,null,null,null,TBD
6250,N0610,0.001725551,590,2016,657.2527,null,null,null,TBD
6251,N0616,0.001725551,590,2016,657.2527,null,null,null,TBD
6252,N0623,0.001725551,590,2016,657.2527,null,null,null,TBD
6253,N0703,0.001725551,590,2016,657.2527,null,null,null,TBD
6254,N0704,0.001725551,590,2016,657.2527,null,null,null,TBD
6255,N0709,0.001725551,590,2016,657.2527,null,null,null,TBD
6256,N0710,0.001725551,590,2016,657.2527,null,null,null,TBD
6257,N0716,0.001725551,590,2016,657.2527,null,null,null,TBD
6258,N0723,0.001725551,590,2016,657.2527,null,null,null,TBD
6259,N0803,0.001725551,590,2016,657.2527,null,null,null,TBD
6260,N0804,0.001725551,590,2016,657.2527,null,null,null,TBD
6261,N0809,0.001725551,590,2016,657.2527,null,null,null,TBD
6262,N0810,0.001725551,590,2016,657.2527,null,null,null,TBD
6263,N0816,0.001725551,590,2016,657.2527,null,null,null,TBD
6264,N0823,0.001725551,590,2016,657.2527,null,null,null,TBD
6265,S0128,0.001725551,590,2016,657.2527,null,null,null,TBD
6266,S0129,0.001725551,590,2016,657.2527,null,null,null,TBD
6267,S0134,0.001725551,590,2016,657.2527,null,null,null,TBD
6268,S0135,0.001725551,590,2016,657.2527,null,null,null,TBD
6269,S0140,0.001725551,590,2016,657.2527,null,null,null,TBD
6270,S0141,0.001725551,590,2016,657.2527,null,null,null,TBD
6271,S0146,0.001725551,590,2016,657.2527,null,null,null,TBD
6272,S0147,0.001725551,590,2016,657.2527,null,null,null,TBD
6273,S0228,0.001725551,590,2016,657.2527,null,null,null,TBD
6274,S0229,0.001725551,590,2016,657.2527,null,null,null,TBD
6275,S0234,0.001725551,590,2016,657.2527,null,null,null,TBD
6276,S0235,0.001725551,590,2016,657.2527,null,null,null,TBD
6277,S0240,0.001725551,590,2016,657.2527,null,null,null,TBD
6278,S0241,0.001725551,590,2016,657.2527,null,null,null,TBD
6279,S0246,0.001725551,590,2016,657.2527,null,null,null,TBD
6280,S0247,0.001725551,590,2016,657.2527,null,null,null,TBD
6281,S0328,0.001725551,590,2016,657.2527,null,null,null,TBD
6282,S0329,0.001725551,590,2016,657.2527,null,null,null,TBD
6283,S0334,0.001725551,590,2016,657.2527,null,null,null,TBD
6284,S0335,0.001725551,590,2016,657.2527,null,null,null,TBD
6285,S0340,0.001725551,590,2016,657.2527,null,null,null,TBD
6286,S0341,0.001725551,590,2016,657.2527,null,null,null,TBD
6287,S0346,0.001725551,590,2016,657.2527,null,null,null,TBD
6288,S0347,0.001725551,590,2016,657.2527,null,null,null,TBD
6289,S0428,0.001725551,590,2016,657.2527,null,null,null,TBD
6290,S0429,0.001725551,590,2016,657.2527,null,null,null,TBD
